NO_IES,SEXO,UF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA",MASC,DF
FACULDADE HORIZONTE,FEM,DF
FACULDADE HORIZONTE,FEM,DF
FACULDADE HORIZONTE,FEM,DF
FACULDADE HORIZONTE,FEM,DF
FACULDADE HORIZONTE,FEM,DF
FACULDADE HORIZONTE,MASC,DF
FACULDADE HORIZONTE,MASC,DF
FACULDADE HORIZONTE,MASC,DF
FACULDADE HORIZONTE,MASC,DF
FACULDADE HORIZONTE,MASC,DF
FACULDADE HORIZONTE,MASC,DF
Instituto Superior de Ciencias Policiais,FEM,DF
Instituto Superior de Ciencias Policiais,FEM,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Instituto Superior de Ciencias Policiais,MASC,DF
Faculdade ANASPS,FEM,DF
Faculdade ANASPS,FEM,DF
Faculdade ANASPS,FEM,DF
Faculdade ANASPS,FEM,DF
Faculdade ANASPS,FEM,DF
Faculdade ANASPS,FEM,DF
Faculdade ANASPS,FEM,DF
Faculdade ANASPS,FEM,DF
Faculdade ANASPS,MASC,DF
Faculdade ANASPS,MASC,DF
Faculdade ANASPS,MASC,DF
Faculdade ANASPS,MASC,DF
Faculdade ANASPS,MASC,DF
Faculdade ANASPS,MASC,DF
Faculdade ANASPS,MASC,DF
Faculdade ANASPS,MASC,DF
Faculdade ANASPS,MASC,DF
Faculdade de Tecnologia CNA,FEM,DF
Faculdade de Tecnologia CNA,FEM,DF
Faculdade de Tecnologia CNA,FEM,DF
Faculdade de Tecnologia CNA,FEM,DF
Faculdade de Tecnologia CNA,FEM,DF
Faculdade de Tecnologia CNA,FEM,DF
Faculdade de Tecnologia CNA,FEM,DF
Faculdade de Tecnologia CNA,FEM,DF
Faculdade de Tecnologia CNA,FEM,DF
Faculdade de Tecnologia CNA,MASC,DF
Faculdade de Tecnologia CNA,MASC,DF
Faculdade de Tecnologia CNA,MASC,DF
Faculdade de Tecnologia CNA,MASC,DF
Faculdade de Tecnologia CNA,MASC,DF
Faculdade de Tecnologia CNA,MASC,DF
Faculdade de Tecnologia CNA,MASC,DF
Faculdade de Tecnologia CNA,MASC,DF
Faculdade de Tecnologia CNA,MASC,DF
Faculdade de Tecnologia CNA,MASC,DF
Faculdade de Tecnologia CNA,MASC,DF
FACULDADE LOGOS,FEM,GO
FACULDADE LOGOS,FEM,GO
FACULDADE LOGOS,FEM,GO
FACULDADE LOGOS,FEM,GO
FACULDADE LOGOS,FEM,GO
FACULDADE LOGOS,FEM,GO
FACULDADE LOGOS,FEM,GO
FACULDADE LOGOS,MASC,GO
FACULDADE LOGOS,MASC,GO
FACULDADE LOGOS,MASC,GO
FACULDADE LOGOS,MASC,GO
FACULDADE LOGOS,MASC,GO
FACULDADE LOGOS,MASC,GO
FACULDADE LOGOS,MASC,GO
FACULDADE LOGOS,MASC,GO
FACULDADE LIFE,MASC,GO
FACULDADE LIFE,MASC,GO
ENSINO SUPERIOR ALBERT SABIN,FEM,DF
ENSINO SUPERIOR ALBERT SABIN,FEM,DF
ENSINO SUPERIOR ALBERT SABIN,FEM,DF
ENSINO SUPERIOR ALBERT SABIN,FEM,DF
ENSINO SUPERIOR ALBERT SABIN,FEM,DF
ENSINO SUPERIOR ALBERT SABIN,FEM,DF
ENSINO SUPERIOR ALBERT SABIN,FEM,DF
ENSINO SUPERIOR ALBERT SABIN,FEM,DF
ENSINO SUPERIOR ALBERT SABIN,FEM,DF
ENSINO SUPERIOR ALBERT SABIN,FEM,DF
ENSINO SUPERIOR ALBERT SABIN,FEM,DF
ENSINO SUPERIOR ALBERT SABIN,MASC,DF
ENSINO SUPERIOR ALBERT SABIN,MASC,DF
ENSINO SUPERIOR ALBERT SABIN,MASC,DF
ENSINO SUPERIOR ALBERT SABIN,MASC,DF
ENSINO SUPERIOR ALBERT SABIN,MASC,DF
ENSINO SUPERIOR ALBERT SABIN,MASC,DF
ENSINO SUPERIOR ALBERT SABIN,MASC,DF
ENSINO SUPERIOR ALBERT SABIN,MASC,DF
ENSINO SUPERIOR ALBERT SABIN,MASC,DF
Faculdade FILOS,FEM,GO
Faculdade FILOS,FEM,GO
Faculdade FILOS,FEM,GO
Faculdade FILOS,FEM,GO
Faculdade FILOS,FEM,GO
Faculdade FILOS,FEM,GO
Faculdade FILOS,FEM,GO
Faculdade FILOS,FEM,GO
Faculdade FILOS,FEM,GO
Faculdade FILOS,FEM,GO
Faculdade FILOS,FEM,GO
Faculdade FILOS,MASC,GO
Faculdade FILOS,MASC,GO
Faculdade FILOS,MASC,GO
Faculdade FILOS,MASC,GO
Faculdade FILOS,MASC,GO
Faculdade FILOS,MASC,GO
Faculdade FILOS,MASC,GO
Faculdade FILOS,MASC,GO
Faculdade FILOS,MASC,GO
Faculdade FILOS,MASC,GO
Faculdade FILOS,MASC,GO
Faculdade FILOS,MASC,GO
Faculdade FILOS,MASC,GO
Faculdade FILOS,MASC,GO
FACULDADE FASIPE DF,FEM,DF
FACULDADE FASIPE DF,MASC,DF
FACULDADE FASIPE DF,MASC,DF
FACULDADE FASIPE DF,MASC,DF
FACULDADE FASIPE DF,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,FEM,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,FEM,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,FEM,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,FEM,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,FEM,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,FEM,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,FEM,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,FEM,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,FEM,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,FEM,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE PRESBITERIANA MACKENZIE BRASILIA,MASC,DF
FACULDADE ATAME,FEM,DF
FACULDADE ATAME,FEM,DF
FACULDADE ATAME,MASC,DF
FACULDADE ATAME,MASC,DF
FACULDADE ATAME,MASC,DF
FACULDADE ATAME,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,FEM,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,FEM,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,FEM,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,FEM,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,FEM,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,FEM,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,FEM,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Escola de Políticas Públicas e Governo da Fundação Getulio Vargas,MASC,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
Faculdade Uninassau Brasília,FEM,DF
